,Average score,Additional score,Optimization score,At least one,Length of correlation,Lambda,N
156,0.0,0.0,1.0,0,0.5,0,1
157,0.0,0.0,1.0,0,0.5,0,1
158,0.0,0.0,1.0,0,0.5,0,1
159,0.0,0.0,1.0,0,0.5,0,1
160,0.0,0.0,1.0,0,0.5,0,10
161,0.0,0.0,1.0,0,0.5,0,10
162,0.0,0.0,1.0,0,0.5,0,10
163,0.0,0.0,1.0,0,0.5,0,10
164,0.0,0.0,1.0,0,0.5,0,10
165,0.0,0.0,1.0,0,0.5,0,10
166,0.0,0.0,1.0,0,0.5,0,10
167,0.0,0.0,1.0,0,0.5,0,10
168,0.0,0.0,1.0,0,0.5,0,10
169,0.0,0.0,1.0,0,0.5,0,10
170,0.0,0.0,1.0,0,0.5,0,100
171,0.0,0.0,1.0,0,0.5,0,100
172,0.0,0.0,1.0,0,0.5,0,100
173,0.0,0.0,1.0,0,0.5,0,100
174,0.0,0.0,1.0,0,0.5,0,100
175,0.0,0.0,1.0,0,0.5,0,100
176,0.0,0.0,1.0,0,0.5,0,100
177,0.0,0.0,1.0,0,0.5,0,100
178,0.0,0.0,1.0,0,0.5,0,100
179,0.0,0.0,1.0,0,0.5,0,100
180,0.0,0.0,1.0,0,0.5,1,1
181,0.0,0.0,1.0,0,0.5,1,1
182,0.0,0.0,1.0,0,0.5,1,1
183,0.0,0.0,1.0,0,0.5,1,1
184,0.0,0.0,1.0,0,0.5,1,1
185,0.0,0.0,1.0,0,0.5,1,1
186,0.0,0.0,1.0,0,0.5,1,1
187,0.0,0.0,1.0,0,0.5,1,1
188,0.0,0.0,1.0,0,0.5,1,1
189,0.0,0.0,1.0,0,0.5,1,1
190,0.0,0.0,1.0,0,0.5,1,10
191,0.0,0.0,1.0,0,0.5,1,10
192,0.0,0.0,1.0,0,0.5,1,10
193,0.0,0.0,1.0,0,0.5,1,10
194,0.0,0.0,1.0,0,0.5,1,10
195,0.0,0.0,1.0,0,0.5,1,10
196,0.0,0.0,1.0,0,0.5,1,10
197,0.0,0.0,0.9,0,0.5,1,10
198,0.0,0.0,1.0,0,0.5,1,10
199,0.0,0.0,1.0,0,0.5,1,10
200,0.0,0.0,0.99,0,0.5,1,100
201,0.0,0.0,1.0,0,0.5,1,100
202,0.0,0.0,0.99,0,0.5,1,100
203,0.0,0.0,1.0,0,0.5,1,100
204,0.0,0.0,0.98,0,0.5,1,100
205,0.0,0.0,0.99,0,0.5,1,100
206,0.0,0.0,0.99,0,0.5,1,100
207,0.0,0.0,1.0,0,0.5,1,100
208,0.0,0.0,0.99,0,0.5,1,100
209,0.0,0.0,1.0,0,0.5,1,100
210,0.0,0.0,1.0,0,0.5,10,1
211,0.0,0.0,1.0,0,0.5,10,1
212,0.0,0.0,1.0,0,0.5,10,1
213,0.0,0.0,1.0,0,0.5,10,1
214,0.0,0.0,1.0,0,0.5,10,1
215,0.0,0.0,1.0,0,0.5,10,1
216,0.0,0.0,1.0,0,0.5,10,1
217,0.0,0.0,1.0,0,0.5,10,1
218,0.0,0.0,1.0,0,0.5,10,1
219,0.0,0.0,1.0,0,0.5,10,1
220,0.0,0.0,1.0,0,0.5,10,10
221,0.0,0.0,1.0,0,0.5,10,10
222,0.0,0.0,1.0,0,0.5,10,10
223,0.0,0.0,1.0,0,0.5,10,10
224,0.0,0.0,0.9,0,0.5,10,10
225,0.0,0.0,1.0,0,0.5,10,10
226,0.0,0.0,1.0,0,0.5,10,10
227,0.0,0.0,0.9,0,0.5,10,10
228,0.0,0.0,1.0,0,0.5,10,10
229,0.0,0.0,1.0,0,0.5,10,10
230,0.0,0.0,0.99,0,0.5,10,100
231,0.0,0.0,1.0,0,0.5,10,100
232,0.0,0.0,0.98,0,0.5,10,100
233,0.0,0.0,0.99,0,0.5,10,100
234,0.0,0.0,0.99,0,0.5,10,100
235,0.0,0.0,0.97,0,0.5,10,100
236,0.01,0.01,0.98,1,0.5,10,100
237,0.0,0.0,1.0,0,0.5,10,100
238,0.0,0.0,1.0,0,0.5,10,100
239,0.0,0.0,0.98,0,0.5,10,100
240,0.0,0.0,1.0,0,0.5,100,1
241,0.0,0.0,1.0,0,0.5,100,1
242,0.0,0.0,1.0,0,0.5,100,1
243,0.0,0.0,1.0,0,0.5,100,1
244,0.0,0.0,1.0,0,0.5,100,1
245,0.0,0.0,1.0,0,0.5,100,1
246,0.0,0.0,1.0,0,0.5,100,1
247,0.0,0.0,1.0,0,0.5,100,1
248,0.0,0.0,1.0,0,0.5,100,1
249,0.0,0.0,1.0,0,0.5,100,1
250,0.0,0.0,1.0,0,0.5,100,10
251,0.0,0.0,0.8,0,0.5,100,10
252,0.0,0.0,0.9,0,0.5,100,10
253,0.0,0.0,0.9,0,0.5,100,10
254,0.0,0.0,0.8,0,0.5,100,10
255,0.0,0.0,1.0,0,0.5,100,10
256,0.0,0.0,0.9,0,0.5,100,10
257,0.0,0.0,0.9,0,0.5,100,10
258,0.0,0.0,0.9,0,0.5,100,10
259,0.0,0.0,1.0,0,0.5,100,10
260,0.0,0.0,0.95,0,0.5,100,100
261,0.0,0.0,0.94,0,0.5,100,100
262,0.0,0.0,0.93,0,0.5,100,100
263,0.0,0.0,0.95,0,0.5,100,100
264,0.0,0.0,0.94,0,0.5,100,100
265,0.0,0.0,0.95,0,0.5,100,100
266,0.0,0.0,0.93,0,0.5,100,100
267,0.0,0.0,0.96,0,0.5,100,100
268,0.0,0.0,0.92,0,0.5,100,100
269,0.0,0.01,0.95,0,0.5,100,100
270,0.0,0.0,1.0,0,0.5,1000,1
271,0.0,0.0,1.0,0,0.5,1000,1
272,0.0,0.0,1.0,0,0.5,1000,1
273,0.0,0.0,1.0,0,0.5,1000,1
274,0.0,0.0,1.0,0,0.5,1000,1
275,0.0,0.0,1.0,0,0.5,1000,1
276,0.0,0.0,1.0,0,0.5,1000,1
277,0.0,0.0,1.0,0,0.5,1000,1
278,0.0,0.0,1.0,0,0.5,1000,1
279,0.0,0.0,1.0,0,0.5,1000,1
280,0.0,0.0,0.7,0,0.5,1000,10
281,0.0,0.0,1.0,0,0.5,1000,10
282,0.0,0.0,1.0,0,0.5,1000,10
283,0.0,0.0,0.9,0,0.5,1000,10
284,0.0,0.1,0.9,0,0.5,1000,10
285,0.0,0.0,0.9,0,0.5,1000,10
286,0.0,0.0,1.0,0,0.5,1000,10
287,0.0,0.0,0.8,0,0.5,1000,10
288,0.0,0.0,1.0,0,0.5,1000,10
289,0.0,0.0,1.0,0,0.5,1000,10
290,0.0,0.0,0.91,0,0.5,1000,100
291,0.0,0.0,0.93,0,0.5,1000,100
292,0.0,0.0,0.95,0,0.5,1000,100
293,0.0,0.0,0.94,0,0.5,1000,100
294,0.0,0.01,0.94,0,0.5,1000,100
295,0.0,0.01,0.97,0,0.5,1000,100
296,0.0,0.0,0.95,0,0.5,1000,100
297,0.0,0.0,0.94,0,0.5,1000,100
298,0.0,0.0,0.95,0,0.5,1000,100
299,0.0,0.0,0.92,0,0.5,1000,100
300,0.0,0.0,1.0,0,0.5,0,1
301,0.0,0.0,1.0,0,0.5,0,1
302,0.0,0.0,1.0,0,0.5,0,1
303,0.0,0.0,1.0,0,0.5,0,1
304,0.0,0.0,1.0,0,0.5,0,1
305,0.0,0.0,1.0,0,0.5,0,1
306,0.0,0.0,1.0,0,0.5,0,1
307,0.0,0.0,1.0,0,0.5,0,1
308,0.0,0.0,1.0,0,0.5,0,1
309,0.0,0.0,1.0,0,0.5,0,1
310,0.1,0.1,1.0,1,0.5,0,10
311,0.1,0.1,1.0,1,0.5,0,10
312,0.0,0.0,1.0,0,0.5,0,10
313,0.0,0.0,1.0,0,0.5,0,10
314,0.0,0.0,1.0,0,0.5,0,10
315,0.0,0.0,1.0,0,0.5,0,10
316,0.0,0.0,1.0,0,0.5,0,10
317,0.0,0.0,1.0,0,0.5,0,10
318,0.0,0.0,1.0,0,0.5,0,10
319,0.0,0.0,1.0,0,0.5,0,10
320,0.02,0.02,1.0,1,0.5,0,100
321,0.01,0.01,1.0,1,0.5,0,100
322,0.02,0.02,1.0,1,0.5,0,100
323,0.01,0.01,1.0,1,0.5,0,100
324,0.01,0.01,1.0,1,0.5,0,100
325,0.01,0.01,1.0,1,0.5,0,100
326,0.02,0.02,1.0,1,0.5,0,100
327,0.02,0.02,1.0,1,0.5,0,100
328,0.02,0.02,1.0,1,0.5,0,100
329,0.04,0.04,1.0,1,0.5,0,100
330,0.0,0.0,1.0,0,0.5,1,1
331,0.0,0.0,1.0,0,0.5,1,1
332,0.0,0.0,1.0,0,0.5,1,1
333,0.0,0.0,1.0,0,0.5,1,1
334,0.0,0.0,1.0,0,0.5,1,1
335,0.0,0.0,1.0,0,0.5,1,1
336,0.0,0.0,1.0,0,0.5,1,1
337,0.0,0.0,1.0,0,0.5,1,1
338,0.0,0.0,1.0,0,0.5,1,1
339,0.0,0.0,1.0,0,0.5,1,1
340,0.1,0.1,1.0,1,0.5,1,10
341,0.0,0.0,1.0,0,0.5,1,10
342,0.1,0.1,1.0,1,0.5,1,10
343,0.0,0.0,1.0,0,0.5,1,10
344,0.0,0.0,1.0,0,0.5,1,10
345,0.0,0.0,1.0,0,0.5,1,10
346,0.0,0.0,1.0,0,0.5,1,10
347,0.1,0.1,1.0,1,0.5,1,10
348,0.2,0.2,1.0,1,0.5,1,10
349,0.0,0.0,1.0,0,0.5,1,10
350,0.01,0.01,0.98,1,0.5,1,100
351,0.03,0.03,1.0,1,0.5,1,100
352,0.01,0.01,0.99,1,0.5,1,100
353,0.01,0.01,1.0,1,0.5,1,100
354,0.04,0.04,1.0,1,0.5,1,100
355,0.02,0.02,0.99,1,0.5,1,100
356,0.03,0.03,0.99,1,0.5,1,100
357,0.03,0.03,0.99,1,0.5,1,100
358,0.02,0.02,0.99,1,0.5,1,100
359,0.04,0.04,0.98,1,0.5,1,100
360,0.0,0.0,1.0,0,0.5,10,1
361,0.0,0.0,1.0,0,0.5,10,1
362,0.0,0.0,1.0,0,0.5,10,1
363,0.0,0.0,1.0,0,0.5,10,1
364,0.0,0.0,0.0,0,0.5,10,1
365,0.0,0.0,1.0,0,0.5,10,1
366,0.0,0.0,1.0,0,0.5,10,1
367,0.0,0.0,1.0,0,0.5,10,1
368,0.0,0.0,1.0,0,0.5,10,1
369,0.0,0.0,1.0,0,0.5,10,1
370,0.0,0.0,0.9,0,0.5,10,10
371,0.1,0.1,1.0,1,0.5,10,10
372,0.1,0.1,1.0,1,0.5,10,10
373,0.0,0.0,1.0,0,0.5,10,10
374,0.0,0.0,0.8,0,0.5,10,10
375,0.0,0.0,1.0,0,0.5,10,10
376,0.0,0.0,1.0,0,0.5,10,10
377,0.0,0.0,0.9,0,0.5,10,10
378,0.0,0.0,1.0,0,0.5,10,10
379,0.0,0.0,1.0,0,0.5,10,10
380,0.02,0.02,0.98,1,0.5,10,100
381,0.03,0.03,0.97,1,0.5,10,100
382,0.01,0.02,0.97,1,0.5,10,100
383,0.03,0.03,0.98,1,0.5,10,100
384,0.06,0.06,1.0,1,0.5,10,100
385,0.03,0.03,0.98,1,0.5,10,100
386,0.03,0.03,0.96,1,0.5,10,100
387,0.02,0.03,0.95,1,0.5,10,100
388,0.06,0.06,1.0,1,0.5,10,100
389,0.05,0.05,0.98,1,0.5,10,100
390,0.0,0.0,1.0,0,0.5,100,1
391,0.0,0.0,1.0,0,0.5,100,1
392,0.0,0.0,0.0,0,0.5,100,1
393,0.0,0.0,1.0,0,0.5,100,1
394,0.0,0.0,1.0,0,0.5,100,1
395,0.0,0.0,1.0,0,0.5,100,1
396,0.0,0.0,1.0,0,0.5,100,1
397,0.0,0.0,1.0,0,0.5,100,1
398,0.0,0.0,1.0,0,0.5,100,1
399,0.0,0.0,1.0,0,0.5,100,1
400,0.1,0.1,0.9,1,0.5,100,10
401,0.1,0.1,1.0,1,0.5,100,10
402,0.0,0.0,1.0,0,0.5,100,10
403,0.1,0.1,0.9,1,0.5,100,10
404,0.1,0.1,0.9,1,0.5,100,10
405,0.1,0.1,0.9,1,0.5,100,10
406,0.1,0.1,1.0,1,0.5,100,10
407,0.1,0.1,1.0,1,0.5,100,10
408,0.0,0.0,0.9,0,0.5,100,10
409,0.0,0.0,0.9,0,0.5,100,10
410,0.03,0.04,0.92,1,0.5,100,100
411,0.02,0.02,0.9,1,0.5,100,100
412,0.01,0.01,0.96,1,0.5,100,100
413,0.01,0.01,0.91,1,0.5,100,100
414,0.02,0.02,0.91,1,0.5,100,100
415,0.06,0.06,0.96,1,0.5,100,100
416,0.02,0.02,0.89,1,0.5,100,100
417,0.05,0.05,0.95,1,0.5,100,100
418,0.03,0.03,0.96,1,0.5,100,100
419,0.01,0.01,0.92,1,0.5,100,100
420,0.0,0.0,1.0,0,0.5,1000,1
421,0.0,0.0,1.0,0,0.5,1000,1
422,0.0,0.0,1.0,0,0.5,1000,1
423,0.0,0.0,1.0,0,0.5,1000,1
424,0.0,0.0,0.0,0,0.5,1000,1
425,0.0,0.0,1.0,0,0.5,1000,1
426,0.0,0.0,1.0,0,0.5,1000,1
427,0.0,0.0,1.0,0,0.5,1000,1
428,0.0,0.0,1.0,0,0.5,1000,1
429,0.0,0.0,1.0,0,0.5,1000,1
430,0.0,0.0,1.0,0,0.5,1000,10
431,0.0,0.0,1.0,0,0.5,1000,10
432,0.0,0.0,1.0,0,0.5,1000,10
433,0.0,0.0,1.0,0,0.5,1000,10
434,0.0,0.0,0.8,0,0.5,1000,10
435,0.0,0.0,1.0,0,0.5,1000,10
436,0.0,0.0,1.0,0,0.5,1000,10
437,0.0,0.0,0.8,0,0.5,1000,10
438,0.1,0.1,1.0,1,0.5,1000,10
439,0.0,0.0,0.9,0,0.5,1000,10
440,0.01,0.01,0.98,1,0.5,1000,100
441,0.02,0.02,0.91,1,0.5,1000,100
442,0.02,0.02,0.92,1,0.5,1000,100
443,0.02,0.04,0.93,1,0.5,1000,100
444,0.05,0.05,0.92,1,0.5,1000,100
445,0.05,0.05,0.94,1,0.5,1000,100
446,0.04,0.05,0.94,1,0.5,1000,100
447,0.05,0.05,0.95,1,0.5,1000,100
448,0.04,0.04,0.91,1,0.5,1000,100
449,0.04,0.04,0.94,1,0.5,1000,100
450,0.0,0.0,1.0,0,0.5,0,1
451,0.0,0.0,1.0,0,0.5,0,1
452,0.0,0.0,1.0,0,0.5,0,1
453,0.0,0.0,1.0,0,0.5,0,1
454,0.0,0.0,1.0,0,0.5,0,1
455,0.0,0.0,1.0,0,0.5,0,1
456,0.0,0.0,1.0,0,0.5,0,1
457,0.0,0.0,1.0,0,0.5,0,1
458,0.0,0.0,1.0,0,0.5,0,1
459,0.0,0.0,1.0,0,0.5,0,1
460,0.0,0.0,1.0,0,0.5,0,10
461,0.0,0.0,1.0,0,0.5,0,10
462,0.0,0.0,1.0,0,0.5,0,10
463,0.0,0.0,1.0,0,0.5,0,10
464,0.0,0.0,1.0,0,0.5,0,10
465,0.0,0.0,1.0,0,0.5,0,10
466,0.0,0.0,1.0,0,0.5,0,10
467,0.0,0.0,1.0,0,0.5,0,10
468,0.0,0.0,1.0,0,0.5,0,10
469,0.0,0.0,1.0,0,0.5,0,10
470,0.0,0.0,1.0,0,0.5,0,100
471,0.0,0.0,1.0,0,0.5,0,100
472,0.0,0.0,1.0,0,0.5,0,100
473,0.0,0.0,1.0,0,0.5,0,100
474,0.0,0.0,1.0,0,0.5,0,100
475,0.0,0.0,1.0,0,0.5,0,100
476,0.0,0.0,1.0,0,0.5,0,100
477,0.0,0.0,1.0,0,0.5,0,100
478,0.0,0.0,1.0,0,0.5,0,100
479,0.0,0.0,1.0,0,0.5,0,100
480,0.0,0.0,1.0,0,0.5,1,1
481,0.0,0.0,1.0,0,0.5,1,1
482,0.0,0.0,1.0,0,0.5,1,1
483,0.0,0.0,1.0,0,0.5,1,1
484,0.0,0.0,1.0,0,0.5,1,1
485,0.0,0.0,1.0,0,0.5,1,1
486,0.0,0.0,1.0,0,0.5,1,1
487,0.0,0.0,1.0,0,0.5,1,1
488,0.0,0.0,1.0,0,0.5,1,1
489,0.0,0.0,1.0,0,0.5,1,1
490,0.0,0.0,1.0,0,0.5,1,10
491,0.0,0.0,1.0,0,0.5,1,10
492,0.0,0.0,1.0,0,0.5,1,10
493,0.0,0.0,1.0,0,0.5,1,10
494,0.0,0.0,1.0,0,0.5,1,10
495,0.0,0.0,1.0,0,0.5,1,10
496,0.0,0.0,1.0,0,0.5,1,10
497,0.0,0.0,1.0,0,0.5,1,10
498,0.0,0.0,1.0,0,0.5,1,10
499,0.0,0.0,1.0,0,0.5,1,10
500,0.0,0.0,0.98,0,0.5,1,100
501,0.0,0.0,0.99,0,0.5,1,100
502,0.0,0.0,0.99,0,0.5,1,100
503,0.0,0.0,1.0,0,0.5,1,100
504,0.0,0.0,0.99,0,0.5,1,100
505,0.0,0.0,1.0,0,0.5,1,100
506,0.0,0.0,0.99,0,0.5,1,100
507,0.0,0.0,1.0,0,0.5,1,100
508,0.0,0.0,0.99,0,0.5,1,100
509,0.0,0.0,0.99,0,0.5,1,100
510,0.0,0.0,1.0,0,0.5,10,1
511,0.0,0.0,1.0,0,0.5,10,1
512,0.0,0.0,1.0,0,0.5,10,1
513,0.0,0.0,1.0,0,0.5,10,1
514,0.0,0.0,1.0,0,0.5,10,1
515,0.0,0.0,1.0,0,0.5,10,1
516,0.0,0.0,1.0,0,0.5,10,1
517,0.0,0.0,1.0,0,0.5,10,1
518,0.0,0.0,1.0,0,0.5,10,1
519,0.0,0.0,1.0,0,0.5,10,1
520,0.0,0.0,0.9,0,0.5,10,10
521,0.0,0.0,1.0,0,0.5,10,10
522,0.0,0.0,1.0,0,0.5,10,10
523,0.0,0.0,1.0,0,0.5,10,10
524,0.0,0.0,0.9,0,0.5,10,10
525,0.0,0.0,1.0,0,0.5,10,10
526,0.0,0.0,1.0,0,0.5,10,10
527,0.0,0.0,1.0,0,0.5,10,10
528,0.0,0.0,1.0,0,0.5,10,10
529,0.0,0.0,1.0,0,0.5,10,10
530,0.0,0.0,0.99,0,0.5,10,100
531,0.0,0.0,0.99,0,0.5,10,100
532,0.0,0.0,0.99,0,0.5,10,100
533,0.0,0.0,0.99,0,0.5,10,100
534,0.01,0.01,0.97,1,0.5,10,100
535,0.0,0.0,0.98,0,0.5,10,100
536,0.0,0.0,0.97,0,0.5,10,100
537,0.01,0.01,0.99,1,0.5,10,100
538,0.01,0.01,0.99,1,0.5,10,100
539,0.01,0.01,0.99,1,0.5,10,100
540,0.0,0.0,1.0,0,0.5,100,1
541,0.0,0.0,1.0,0,0.5,100,1
542,0.0,0.0,1.0,0,0.5,100,1
543,0.0,0.0,1.0,0,0.5,100,1
544,0.0,0.0,1.0,0,0.5,100,1
545,0.0,0.0,1.0,0,0.5,100,1
546,0.0,0.0,1.0,0,0.5,100,1
547,0.0,0.0,1.0,0,0.5,100,1
548,0.0,0.0,1.0,0,0.5,100,1
549,0.0,0.0,1.0,0,0.5,100,1
550,0.0,0.0,0.9,0,0.5,100,10
551,0.0,0.0,0.9,0,0.5,100,10
552,0.0,0.0,1.0,0,0.5,100,10
553,0.0,0.0,0.9,0,0.5,100,10
554,0.0,0.0,0.9,0,0.5,100,10
555,0.0,0.0,1.0,0,0.5,100,10
556,0.0,0.0,1.0,0,0.5,100,10
557,0.0,0.0,0.9,0,0.5,100,10
558,0.0,0.0,1.0,0,0.5,100,10
559,0.0,0.0,1.0,0,0.5,100,10
560,0.0,0.0,0.96,0,0.5,100,100
561,0.0,0.0,0.97,0,0.5,100,100
562,0.0,0.0,0.94,0,0.5,100,100
563,0.01,0.02,0.9,1,0.5,100,100
564,0.0,0.0,0.94,0,0.5,100,100
565,0.02,0.02,0.92,1,0.5,100,100
566,0.0,0.0,0.97,0,0.5,100,100
567,0.02,0.02,0.92,1,0.5,100,100
568,0.01,0.01,0.92,1,0.5,100,100
569,0.0,0.0,0.93,0,0.5,100,100
570,0.0,0.0,1.0,0,0.5,1000,1
571,0.0,0.0,1.0,0,0.5,1000,1
572,0.0,0.0,1.0,0,0.5,1000,1
573,0.0,0.0,0.0,0,0.5,1000,1
574,0.0,0.0,1.0,0,0.5,1000,1
575,0.0,0.0,1.0,0,0.5,1000,1
