smiles,value
CCCN1CCC2Cc3c(O)cccc3CC21,6.53
CC(N)C(O)c1ccc(O)c(O)c1,5.05
OCCCNCC1CCc2ccccc2O1,6.53
c1cc2c3c(c[nH]c3c1)CC1CNCCN21,5.68
CCCCCNCC1CCc2ccc(O)cc2O1,8.92
C=CCN1CCc2nc(N)sc2CC1,8.24
Oc1cccc(C2CCC3CCCCN3C2)c1,5.10237
NCC1OCCc2c1ccc(O)c2O,5.55
CCCN1CCC2=C(CCc3sc(N)nc32)C1,5.46496
Cc1sc(C)c2c1SCc1cnn(C)c1-2,6.95
CCCN(CCC)C1Cc2cccc(O)c2C1,8.28
CCCN(CCC)C1CCc2sccc2C1,7.7
CCN1CCC[C@@H](c2cccc(O)c2)C1,6.92
CCN1CCC[C@H](c2cccc(O)c2)C1,6.27
CCCN1CCCC(c2cccc(C#N)c2)C1,6.4
FC(F)(F)c1cccc(N2CCNCC2)c1,6.28
C#CCN1CCCC2Cc3c(O)cccc3CC21,5.29
CCn1ncc2c1-c1c(C)sc(C)c1CCC2,6.4
CCCN(CCC)C1CCn2nccc2C1,6.8
CC(C)NCC1CCc2ccc(O)cc2O1,7.24
Cc1oc(C)c2c1CCCc1cnn(C)c1-2,7.55
CCCN1CCOC2c3ccsc3CCC21,6.2
CCCNC1CCc2c(cccc2OC)C1,6.42
Clc1sc(Cl)c2c1CCCc1c[nH]nc1-2,6.27
Oc1ccc2c(c1)C1CCCNC1CC2,6.05
C[C@@H]1NCCc2cc(O)c(O)cc21,5.30103
CC1NCCc2cc(O)c(O)cc21,5.27
OC1CCC2CCc3ncccc3C2C1,7.3
CCCN1CCCC(c2cccc(O)c2)C1,7.52
CCN(CC)CCCC(=O)c1ccc(F)cc1,9.26
C=CCN1CCC=C(c2csc(N)n2)C1,6.59007
CC(C)c1ccccc1N1CCNCC1,6.95
OCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.2
CCCN1CCC(c2cccc(O)c2)CC1,6.46
CN(C)C1CCc2ccc3[nH]ccc3c2C1,7.62
Cc1sc(C)c2c1CCCc1cn(C)nc1-2,6.19
CCCN1CCCC(c2ccccc2O)C1,5.15
CCCN1CCN(c2cccc(Cl)c2Cl)CC1,8.284
OC1CCCC2c3cccnc3CCC12,5.98
CCCN1CCN(c2cccc(C#N)c2)CC1,6.6
CCCCNCC1CCc2ccc(O)cc2O1,8.62
CCCNCC1CCc2ccc(O)cc2O1,8.16
COc1cccc2c1CCC(N(C)C)C2,6.74
CC(C)Oc1ccccc1N1CCNCC1,7.19
CCCN1CCC(c2ccccc2OC)CC1,7.92082
N#Cc1cccc([C@@H]2CCCNC2)c1,6.5
N#Cc1cccc([C@@H]2CCCNC2)c1,5.57
CSCCCNC1CCc2[nH]ncc2C1,5.69
C(=C\C1CCCNC1)\c1ccccc1,6.06
CN1CCCC2c3cc(O)ccc3CCC21,6.58
Cc1sc(C)c2c1CCc1cnn(C)c1-2,6.34
COc1cccc2c1CCN(CC1CC1)CC2,5.12
c1ccc2c(C3CCNC3)cccc2c1,6.58
[CH2]CC([CH2])N1CCN(c2ccccc2)CC1,7.0
Cn1ncc2c1-c1c(Cl)sc(Cl)c1CCC2,6.38
Nc1nc2cc3c(cc2s1)CCNCC3,5.41
NCCOc1ccc(F)c2[nH]c(O)cc12,7.92
CCCCC1NCCc2cc(Cl)c(OC)cc21,6.11
c1ccc(CNCCOc2ccccc2)cc1,7.16
CCCCNC1CCc2c(cccc2OC)C1,6.16
CN1CCC=C2c3nc(N)sc3CCC21,6.69
CCCCc1ccccc1N1CCNCC1,6.08
CCCNC1Cc2cccn3ncc(c23)C1,5.57
CCCN1CCC=C(c2csc(N)n2)C1,6.24109
CCCN1CCC(c2ccc(Cl)cc2)CC1,6.05
Oc1cccc(C2CCCN3CCCC23)c1,7.12494
CN1CCN(c2cccc(Cl)c2Cl)CC1,7.34
CCCN1CCc2c(Br)ccc(OC)c2CC1,6.17
CCCN1CCC(c2cccc(O)c2)C1,7.17
CCCN[C@@H]1CCc2c(F)cccc2C1,6.78
CCN1CCCC2c3cc(O)ccc3CCC21,6.96
CCCN(C)C1CCc2[nH]ncc2C1,5.91
Cc1sc(C)c2c1CCCc1cnn(C)c1-2,6.75
CCCN(C)C1CCc2ccc(O)cc2C1,9.17393
CCCN1CCC2c3cccc(O)c3CCC21,7.03
CCCN1CCC2c3cccc(O)c3CCC21,7.48
CCCN(CCC)C1CCc2ccsc2C1,7.57
CCCCC1NCCc2cc(O)c(Cl)cc21,7.22
CCCN(CCC)C1CCn2ncc(Cl)c2C1,6.92082
Oc1cccc(C2=CCCN3CCCCC23)c1,6.49485
CCCN1CCc2nn3ccccc3c2C1,6.89
CCCCOc1ccccc1N1CCNCC1,6.61
OCCCNCC1CCc2ccc(O)cc2O1,8.47
Cc1sc(C)c2c1CCc1cn[nH]c1-2,5.38
CCCN1CCCC2c3nc(N)sc3CCC21,5.91
CCCN1CCCC(c2cccc(F)c2)C1,5.09
COc1ccccc1N1CCN(C)CC1,6.58
CCCN1CCN(c2ccccc2OC)CC1,7.7
C=CCN1CCC2Cc3c(cccc3OC)CC21,6.37
CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,5.95
O=C1C(c2ccccc2)=COC12CCNCC2,5.0
c1ccc(N2CCN(Cc3ccc[nH]3)CC2)cc1,5.52
CCCCN1CCN(c2ccccc2OC)CC1,7.69
CCCN(CCC)C1CCc2ccc(O)cc2C1,8.73
CCCN(CCC)CC1COc2cccc(OC)c2C1,5.59
CCCN1CCC[C@@H](c2ccccc2)C1,5.83
Clc1cccc(OCCNCCCOc2ccccc2)c1,7.66
CN[C@@H]1Cc2cccc3ncn(c23)C1,6.45
CCCN1CCCC2c3ccc(O)cc3CCC21,6.14
CCCN(CCC)C1Cc2ccc(O)cc2C1,7.28
CCCN(CCC)CC1CCc2sccc2C1,5.69
CCCN(CCC)C1CCc2nc(N)sc2C1,7.24
CCCNC1Cc2cc3nc(N)sc3cc2C1,5.87
Clc1ccccc1OCCNCCCOc1ccccc1,6.95001
CCCN1CCN(c2ccc(OC)cc2)CC1,5.2
CN1CCc2ccccc2Cc2ccccc2CC1,8.07212
Oc1nc2cccc3c2n1CC(NCC1CC1)C3,5.4
N[C@@H]1CCc2cc(O)c(O)cc2C1,6.92
CCCN(CCC)C1CCc2cccc(O)c2C1,7.08
CCCN(CCC)C1CCc2cccc(O)c2C1,8.28
Oc1ccc2c(c1)OC(CNC1CCCCC1)CC2,7.66
Cc1cccc(OCCNCCCOc2ccccc2)c1,7.21
CCCN1CCC(c2[nH]nc3ccccc23)CC1,6.73
CCCCN1CCC2(CCc3ccccc32)CC1,5.4
Fc1ccc(OCC2CCN(CC3CC3)CC2)cc1,6.42
CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,8.47
CCC(CC)NCC1CCc2ccc(O)cc2O1,7.4
CCCN[C@H]1CCc2nc(N)sc2C1,8.77
Cc1sc(C)c2c1CCCc1cnn(C(C)C)c1-2,6.26
CN1CCc2cc(Cl)c(O)cc2C(C2CCCC2)C1,5.69
CCCN(CCC)CCc1cccc2[nH]c(O)cc12,8.14267
CCCN(CCC)CCc1cccc2[nH]c(O)cc12,7.12205
CCCCN1CCC2c3ccccc3CCCC2C1,6.78
CCCN1CCC(n2ccc3ccccc32)CC1,6.96257
CCCN(CCC)C1CCn2ncc(C=O)c2C1,5.4
O=C1N(CC2CCCCN2)CCN1c1cccnc1,6.3
CN(CCN1CCCC1)Cc1ccc(Cl)c(Cl)c1,5.89
CCCN(CCC)C1CCc2[nH]ncc2C1,6.28
CCN1CCN2c3cccc4[nH]cc(c34)CC2C1,6.85387
CCCN1CCCC(c2cccc(C(F)(F)F)c2)C1,6.1
CCN1CCc2cc3nc(N)sc3cc2CC1,5.60206
NC[C@@H]1OCCc2c1ccc(O)c2O,5.55
CCCN1CCOC2c3cc(O)ccc3CCC21,8.2
CCCNC1CCc2ccc3[nH]ccc3c2C1,7.32
CN(C)CCSc1cccc(-c2ccccc2)n1,6.35
CCCN1CC=C2c3nc(N)sc3CCC2C1,5.95
CCCN1CCC(c2csc3ccccc23)CC1,7.59
Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,5.16304
CCCN1CCCC2c3cc(O)ccc3CCC21,7.6
C[n+]1cccc2c1CCC1C(O)CCCC21,6.03
Clc1cccc(N2CCN(Cc3cccs3)CC2)c1Cl,5.81107
CCCN(CCC)C1COc2ccc(O)cc2C1,7.88
CCCN(CCC)C1CCc2nc(OC)ccc2C1,5.92
c1ccc(CCNC2C3C4CC5C6C4CC3C6C52)nc1,5.0041
CCCN1CCC(c2cccc(OC)c2)CC1,5.82391
CCCN1CCC[C@@H](c2cccc(C#N)c2)C1,6.92
CCCN1CCC[C@@H](c2cccc(C#N)c2)C1,5.94
CCCN1CCN(c2ccccc2S(C)(=O)=O)CC1,6.24
CCCN(CCCSC)C1CCc2[nH]ncc2C1,6.51
CCCN(CCCSC)C1CCc2n[nH]cc2C1,6.50864
CCCN(CCC)C1CCc2c(O)cccc2C1,9.1549
CCCN(CCC)C1CCc2c(O)cccc2C1,8.22
CCCN1CCN(CCc2ccc(Cl)c(Cl)c2)CC1,5.54
CCCN(CCC)[C@H]1CCn2nccc2C1,8.34
C=CCNC1Cc2cccc3nc(O)n(c23)C1,6.44
CCCN1CCC(c2c[nH]c3cc(F)ccc23)CC1,7.57
C=CCN1CCC2c3cccc(O)c3CCC21,8.39
C=CCN1CCC2c3cccc(O)c3CCC21,7.27
Oc1cc2c(cc1Cl)CNCC2c1ccccc1,5.44129
C#CCC1CN(C)CCc2cc(Cl)c(O)cc21,6.2
CCCN(CCc1ccsc1)CCc1ccsc1,6.36
CCCCN1CCCC2c3cccc(O)c3CCC21,7.42
CCCN[C@@H]1CCc2c(cccc2OC)C1,7.0846
CCCCN1CCC[C@H](c2cccc(O)c2)C1,6.37
CCCCN1CCC[C@@H](c2cccc(O)c2)C1,6.56
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,8.27
c1ccc(OCCCNCCOc2ccccc2)cc1,6.6
CCCN1CCC[C@@H](c2cccc(O)c2)C1,8.07
CCCN1CCC[C@@H](c2cccc(O)c2)C1,7.72
CCCN1CCC[C@H](c2cccc(O)c2)C1,7.01
CCCNC1CCc2ccc3[nH]cc(C=O)c3c2C1,7.22
CCCCN1CCN2c3cccc4[nH]cc(c34)CC2C1,6.96
CCCN(CCC)C1Cc2ccc(OC)cc2C1,6.58
Oc1ccc(OCCNCc2ccccc2)cc1,6.95
c1csc(CCNC2CCc3[nH]ncc3C2)c1,5.04
c1csc(CCNC2CCc3n[nH]cc3C2)c1,5.0381
CCC[n+]1cccc2c1CCC1CC(O)CCC21,6.85
CCCC1CN(C)CCc2cc(Cl)c(O)cc21,5.94
CCCN(CCC)C1CCc2c(cccc2OC)C1,6.38
CCCN(CCC)C1CCc2c(cccc2OC)C1,7.0
CCCCC1c2cc(O)c(Cl)cc2CCN1C,6.403
O=C1N(CCN2CCCCCC2)CCN1c1ccncc1,6.2
CN(C)C1CCc2cc(O)c(O)cc2C1,6.47
CCCN1CCC(c2ccc3ccccc3c2)CC1,5.81389
CCCN1CCC(c2cccc3ccccc23)C1,7.15
CCCN1CCC[C@@H](c2cccc(N)c2)C1,5.7
CCCN(CCC)C1COc2c(O)cccc2C1,6.89
CCCN(CCC)C1COc2c(O)cccc2C1,8.4
CCCCCCCN1CCC=C(c2csc(N)n2)C1,5.66354
CCCCNCCOc1ccc(Cl)c2[nH]c(O)cc12,9.08
CCCN(CC)CCc1ccc(F)c(O)c1,5.71
c1ccc(OCC2CCN(CC3CC3)CC2)nc1,5.33
Oc1ccc2c(c1)OC(CNCC1CCCCC1)CC2,9.05
C#Cc1cccc([C@@H]2CCCN(CCC)C2)c1,6.15
CC(C)N[C@@H]1CCc2c(F)cccc2C1,5.61
CC(C)CCNCC1CCc2ccc(O)cc2O1,8.8
CN(CCc1cccc(Cl)c1)CCN1CCCC1,5.19
CCC[n+]1cccc2c1CCC1C(O)CCCC21,6.1
OC12C3C4CC5C6C4C1C6C(C53)N2CC1CCCCC1,5.55
CN1CCc2cc(Cl)c(O)cc2C2(CCCC2)C1,5.65
CCCN1CCC(c2coc3ccccc23)CC1,6.1
CCCCCCNCC1CCc2ccc(O)cc2O1,9.15
CN(C)CCSc1cccc(C2CCCCC2)n1,5.89
CCCCCN1CCN2c3cccc4[nH]cc(c34)CC2C1,7.01
Nc1cc(OCCNCc2ccccc2)ccc1Cl,6.63
CCCN1CCOC2c3cc(O)ccc3SCC21,6.27
CC1CC1CN1CCC(COc2ccc(F)cc2)CC1,6.02
CCN1CCC[C@@H](c2cccc(C#N)c2)C1,6.63
CCN1CCC[C@@H](c2cccc(C#N)c2)C1,5.63
C=CCN1CCC2c3c(O)cccc3CCC21,7.6
CCCn1ncc2c1-c1c(C)sc(C)c1CCC2,6.05
CCCN(CCC)CC1CCc2ccsc2C1,5.51
CCCN(CCC)C1CCc2ccc3c(c2C1)NCC3,6.19
c1ccc2c(c1)Cc1ccccc1C21CCNC1,5.3
c1ccc(OCC2CCN(CC3CC3)CC2)cc1,5.5
CCCN1CCN2c3cccc4[nH]cc(c34)CC2C1,6.24413
Oc1cccc(OCCNCc2ccccc2)c1,7.12033
Oc1cccc(OCCNCc2ccccc2)c1,8.4437
CCCN1CCC(c2cccc(C(F)(F)F)c2)CC1,6.74473
CN1CCC[C@@H](c2cccc(C#N)c2)C1,5.98
CN1CCC[C@@H](c2cccc(C#N)c2)C1,5.08
CCCCN1CCC2=C(CCCc3ccccc32)C1,7.21
Oc1ccccc1OCCNCc1ccccc1,6.34
Oc1ccccc1OCCNCc1ccccc1,8.02
CN(C)CCSc1nc(-c2ccncc2)cs1,6.89
CCCN(CCc1ccsc1)CCc1cccs1,5.97
CC(C)N1CCC[C@@H](c2cccc(O)c2)C1,6.45
CC(C)N1CCC[C@H](c2cccc(O)c2)C1,5.97
C=CCN1CCC2c3c(cccc3OC)CCC21,8.07
C=CCN1CCC2c3c(cccc3OC)CCC21,7.89
CCCN1CCC=C2c3nc(N)sc3CCC21,5.66
C[n+]1cccc2c1CCC1CCC(O)CC21,6.24
C#CCN1CCC[C@@H](c2cccc(C#N)c2)C1,5.93
CCCN1CCN(c2cccc(OC)c2)CC1,6.52288
CCCN1CCC(c2cccc(C(F)(F)F)c2)C1,6.82102
CN1CCC2(CC1)OC(c1ccccc1)=CC2=O,5.54
Clc1ccccc1N1CCN(Cc2cccs2)CC1,5.66174
CCCCN[C@@H]1CCc2c(F)cccc2C1,6.6
CCCCN1CCC2=C(CCc3ccccc32)C1,7.2
CCCCC1c2cc(OC)c(Cl)cc2CCN1C,5.424
CCSC1CN(C)CCc2cc(Cl)c(O)cc21,5.57
CC[n+]1cccc2c1CCC1C(O)CCCC21,6.0
C=CCC1CN(C)CCc2cc(Cl)c(O)cc21,6.55
CCCN[C@H]1CCc2ccc(OC)cc2C1,5.49
O=C1N(CCN2CCCCCC2)CCN1c1cccnc1,8.1
CCCN(CCC)C1Cc2cccc(OC)c2C1,8.38
c1cnc(OCC2CCN(CC3CC3)CC2)nc1,5.35
c1ccc(CN2CCC(n3cccc3)CC2)cc1,5.07058
CCCCN(CCC)C1CCc2[nH]ncc2C1,6.48
COc1cc2c(cc1Cl)CCNC2c1ccccc1,5.212
CN1CCN2c3cccc4[nH]cc(c34)CC2C1,6.18046
Oc1cccc2c1CC[C@@H]1NCCCC21,7.96
Oc1cccc2c1CC[C@@H]1NCCCC21,7.42
Oc1cccc(C2CCCN3CCCCC23)c1,6.24
CC(C)CCN1CCC=C(c2csc(N)n2)C1,5.57025
Oc1ccc2c(c1)C(c1ccccc1)CNCC2,5.36
CCCN(CCC)C1CCc2cc(OC)ccc2C1,5.4
CN(C)CCC1(c2ccccc2)OC=CC1=O,5.0
CCCN(CCC)C1CCc2cccc(OC)c2C1,6.8
CC(C)CNCC1CCc2ccc(O)cc2O1,8.1
Oc1ccc(N2CCN(Cc3cccs3)CC2)cc1,5.66414
CCCN1CCCC(c2ccccc2OC)C1,5.1
c1ccc(CN2CCN(c3ccccc3)CC2)cc1,7.79
c1cc2c3c(ccc2[nH]1)CCC(N1CCCC1)C3,7.03
CCCCN1CCCC2c3cc(O)ccc3CCC21,5.52
CN(CCc1cc(Cl)c(Cl)cc1I)CCN1CCCC1,5.88
CCCNC1Cc2cccc3nc(O)n(c23)C1,5.98
c1ccc(CC2NCCc3ccccc32)cc1,5.45
c1ccc(CNCC2CCc3ccccc3O2)cc1,7.29
CCN(CC)C1CCc2c(cccc2OC)C1,6.92
CC[n+]1cccc2c1CCC1CCC(O)CC21,6.02
CCCN1CCC[C@@H](c2cccc(Br)c2)C1,6.77
CCCN1CCC[C@@H](c2cccc(Br)c2)C1,6.27
CCCN(CCC)C1CCc2ncccc2C1,6.57
CCCCCCN1CCC=C(c2csc(N)n2)C1,5.27344
CCCN1CCC(c2cc3ccccc3s2)CC1,6.24109
CCCCN1CCC2=C(Cc3ccccc32)C1,7.22
CCCN(CCC)CCc1ccc(F)c(O)c1,6.02
C=CCN1CCC2c3cccc(C#N)c3CCC21,6.01
CCCCCN1CCC=C(c2csc(N)n2)C1,5.73283
Cc1sc(C)c2c1CCCc1cn[nH]c1-2,5.68
CCCN1CCC(c2cccc3ccccc23)CC1,7.39
CCC[n+]1cccc2c1CCC1CCC(O)CC21,6.0
Fc1ccc(OCCCNCCOc2ccc(Cl)cc2)cc1,6.61
C=CCNC1Cc2ccccc2C(c2ccccc2)C1,5.22185
CSc1ccc(OCC2CCN(CC3CC3)CC2)cc1,5.7
CCCCCCN1CCC2(CCc3ccccc32)CC1,5.26
CCCN1CC[C@H]2c3ccccc3CC[C@H]21,6.26
CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,7.11351
Cc1ccc(CCCNCCCOc2ccccc2)cc1,6.44
N#Cc1cc(CN2CCN(c3ccccc3)CC2)c[nH]1,5.62
CCCC[n+]1cccc2c1CCC1C(O)CCCC21,5.85
CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCCC1,5.92
CS(=O)(O)=Nc1ccc2c(c1)OC(CNCCCO)CC2,6.99
Cc1ccccc1N1CCN(CCN2CCCCCC2)C1=O,6.2
CCCN(CCc1ccccc1)C1CCc2c(O)cccc2C1,9.30103
CN1CCC[C@@H]2Cc3c(O)cccc3C[C@H]21,7.60206
CCCN(CCC)[C@H]1CCc2ccc(O)cc2C1,6.56067
CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1,9.3
CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1,6.52
Oc1cccc(C2CCN(Cc3ccccc3)CC2)c1,7.46
Oc1cccc(N2CCN(Cc3ccccc3)CC2)c1,8.34
Oc1cccc(N2CCN(Cc3ccccc3)CC2)c1,8.26
C1C2C3CC4C2C(NCC25C6C7C8C6C2C8C75)C2C1C3C42,5.24603
NCCn1cc(S(=O)(=O)c2ccccc2)c2cccnc21,5.30103
c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,5.71
CCCN(CCC)C1Cc2cccc3c2N(C1)C(=O)CN3,7.1
C(#Cc1cccnc1)CCN1CCN(c2ccccn2)CC1,5.27
CCCN1CCC[C@@H](c2cccc(OS(C)(=O)=O)c2)C1,6.72
CCCN1CCC[C@@H](c2cccc(OS(C)(=O)=O)c2)C1,5.38
c1ccc(CCCNCCCOc2ccccc2)cc1,6.28
Cc1cc(C2CCN(Cc3ccccc3)CC2)[nH]n1,6.19
Fc1ccc(CNCC2CCc3ccccc3O2)cc1,7.13
CCN(CC)CCOc1ccccc1Cc1ccccc1,5.69379
CCCN(CCC)C1CCc2ccc3[nH]cc(C)c3c2C1,7.85
CCCN1CCOC2=C1C=S(O)C1=C2CC(=O)CC1,6.71
CCCN(CCC)[C@H]1CCn2cccc2C1,7.52
Cc1ccc(OCCNCCCSc2ccccc2)cc1,6.93
CN1CCc2cc(Cl)c(O)cc2C1c1ccccc1,7.33
CN1CCc2cc(O)cc3c2C1Cc1ccccc1O3,6.57
CN1CCc2cccc3c2[C@H]1Cc1ccccc1-3,6.28
CC#CC1=CCC(N(CCC)CCCCn2cc(C)nn2)CC1,5.68
CCCN(CCC)[C@H]1CCc2cccc(O)c2C1,5.29482
CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1,6.08302
CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1,7.05
CCCN(CCC)C1CCc2ccc3[nH]cc(Cl)c3c2C1,8.01
Cc1ccc(OCCCNCCOc2ccc(C)cc2)cc1,6.56
CCCN(CCC)C1Cc2cccc3cc(O)n(c23)C1,5.97
Cc1ccc(OCCNCCCOc2ccccc2)cc1Cl,6.52
CCCN(CCc1cccs1)C1CCc2ccc(O)cc2C1,9.12
Fc1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1,6.2
CCN(CCc1ccccc1)CCc1ccc(F)c(O)c1,6.64
CN1CCc2ccccc2Cc2ccsc2CC1,7.04
Cc1ccc(SCCNCCCOc2ccccc2)cc1,6.65
COc1cccc(CC2NCCc3c2[nH]c2ccccc32)c1,5.8
CCCN1CCC[C@@H](c2cccc(SC)c2)C1,6.07
Oc1ccc2c(c1)OC(CNCc1ccccc1)CC2,8.01
Oc1ccc2c(c1)OC(CNCc1ccccc1)CC2,9.7
CC(C)CCN1CCN2c3cccc4[nH]cc(c34)CC2C1,7.62
CCCN1CC[C@H]2Cc3c(O)cccc3C[C@H]21,6.04
CCCN1CC[C@@H]2Cc3c(O)cccc3C[C@@H]21,7.96
CCCN1CCC2Cc3c(O)cccc3C[C@H]21,8.62
CCCN1CCC2Cc3c(O)cccc3C[C@H]21,7.77
FCCCN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,5.51
O=Cc1cccn1C1CCN(Cc2ccccc2)CC1,5.85387
O=C1N(CCN2CCCCCC2)CCN1c1ccc(Cl)cc1,7.3
CCCN(CCC)C1CCc2c(ccc3ccoc23)C1,7.74473
Oc1cc2c(cc1O)C(Cc1ccccc1)NCC2,6.19
Cc1nc2cccc(OCCNCc3ccccc3)c2[nH]1,7.82
Cc1nc2cccc(OCCNCc3ccccc3)c2[nH]1,8.36
Oc1ccccc1N1CCN(Cc2ccccc2)CC1,7.19
CCCN(CCC)C1CCc2ccc3[nH]c(O)cc3c2C1,7.96
CCCN(CCC)C1CCC2C(=CCC/C2=N\OC)C1,5.64
C=CCN1CC[C@H]2Cc3c(O)cccc3C[C@H]21,6.63
C=CCN1CC[C@H]2Cc3c(O)cccc3C[C@H]21,7.33
C=CCN1CCC2Cc3c(O)cccc3C[C@H]21,8.85
C=CCN1CCC2Cc3c(O)cccc3C[C@H]21,7.6
Clc1ccccc1N1CCN(CCc2ccccc2)CC1,7.17393
c1cc2c3c(ccc2[nH]1)CCC(N1CCCCCC1)C3,7.0
CCCN(CCC)C1CCc2ccc3[nH]ccc3c2C1,7.82
CCCN(CCCF)C1Cc2cc(OC)c(OC)cc2C1,5.74
CC(C)CN1CCN2c3cccc4[nH]cc(c34)CC2C1,6.51
CCN(C)CCc1c(-c2cccs2)[nH]c2ccccc12,7.11
Oc1cc2c(OCCNCc3cccs3)ccc(F)c2[nH]1,9.18
CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,7.23
Nc1nc2cc3c(cc2s1)CCN(Cc1ncon1)CC3,5.30103
C1=C(c2cccs2)CCN(CCCCc2ccncc2)C1,6.30452
CCCN(CCC)C1CCc2c(ccc(F)c2N)C1,7.07
O=C1N(CC2CCNCC2)CCN1c1cccc(Cl)c1,6.2
CC(C)=CCN1CCC2(CCCc3ccccc32)CC1,5.26
Fc1ccc(OCC2CCN(CC3CC3)CC2)cc1F,5.55
CN(C)CCOc1ccccc1Cc1ccccc1,5.56225
CN1CCc2cc3c(c4c2C1Cc1ccccc1-4)OCO3,7.08
Cc1ccc(N2CCN(CCN3CCCCCC3)C2=O)cc1,7.3
Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,6.8
Fc1ccc(N2CC3CNCCc4cccc2c43)cc1,7.47
CCCN(C/C=C/I)C1CCc2c(O)cccc2C1,8.44
CN1CCN(C2=Cn3cccc3Sc3sccc32)CC1,8.08
